run_name,lora_rank,learning_rate,num_epochs,lora_dropout,seed,train_loss,eval_loss,perplexity,runtime_min
sw_0168_r8_lr5e-05_e5_d00_s789,8,5e-05,5,0.0,789,0.8361016732486174,0.9598017334938049,2.6111787128170794,20.878321666666668
sw_0239_r8_lr2e-04_e2_d10_s999,8,0.0002,2,0.1,999,0.9871838054554986,0.9712967872619629,2.6413675311450535,9.686643333333334
sw_0361_r16_lr2e-04_e2_d00_s123,16,0.0002,2,0.0,123,0.93058756201025,0.9248202443122864,2.521414980935682,8.409358333333333
sw_0183_r8_lr1e-04_e2_d00_s789,8,0.0001,2,0.0,789,1.069410653037821,0.9583370685577393,2.6073570103546184,8.446591666666666
sw_0367_r16_lr2e-04_e2_d05_s456,16,0.0002,2,0.05,456,0.9292661034487149,0.9433448314666748,2.5685584611161163,8.672073333333334
sw_0297_r16_lr5e-05_e3_d10_s456,16,5e-05,3,0.1,456,0.976323648649741,0.9626248478889465,2.618560784342806,13.00407
sw_0088_r4_lr1e-04_e5_d10_s789,4,0.0001,5,0.1,789,0.7737827499920034,0.9490441083908081,2.5832391820910368,22.027171666666668
sw_0265_r8_lr2e-04_e5_d10_s42,8,0.0002,5,0.1,42,0.5904804928417512,0.9216299653053284,2.513383781349608,21.587621666666667
sw_0242_r8_lr2e-04_e3_d00_s456,8,0.0002,3,0.0,456,0.8251659583811667,0.9454333186149597,2.573928468095158,12.532061666666667
sw_0299_r16_lr5e-05_e3_d10_s999,16,5e-05,3,0.1,999,0.9754379405482355,0.9779472351074219,2.658992349659953,12.976946666666667
sw_0199_r8_lr1e-04_e3_d00_s999,8,0.0001,3,0.0,999,0.9269214057879864,0.9716396331787109,2.642273268473038,12.522896666666666
sw_0350_r16_lr1e-04_e5_d05_s42,16,0.0001,5,0.05,42,0.6243452253188679,0.9248393177986145,2.5214630735684938,21.667928333333336
sw_0180_r8_lr1e-04_e2_d00_s42,8,0.0001,2,0.0,42,1.0722270521888122,0.9526946544647217,2.5926866494608634,8.395761666666667
sw_0235_r8_lr2e-04_e2_d10_s42,8,0.0002,2,0.1,42,0.9862039152951164,0.9361752867698669,2.5502089239370083,8.635891666666668
sw_0173_r8_lr5e-05_e5_d05_s789,8,5e-05,5,0.05,789,0.8405381875879624,0.9585914611816406,2.6080203871214307,21.728898333333333
sw_0198_r8_lr1e-04_e3_d00_s789,8,0.0001,3,0.0,789,0.9245106620372086,0.938621997833252,2.556456187833445,12.659676666666666
sw_0029_r4_lr5e-05_e3_d10_s999,4,5e-05,3,0.1,999,1.133335572088041,1.0088552236557007,2.74245971431047,13.376961666666666
sw_0020_r4_lr5e-05_e3_d05_s42,4,5e-05,3,0.05,42,1.1343835582707655,0.9796078205108643,2.6634115017178646,13.162333333333333
sw_0266_r8_lr2e-04_e5_d10_s123,8,0.0002,5,0.1,123,0.589360221567001,0.9179925322532654,2.5042581231579066,22.479533333333332
sw_0278_r16_lr5e-05_e2_d05_s789,16,5e-05,2,0.05,789,1.1101458722894841,0.970444917678833,2.639118388611474,8.711025000000001
sw_0091_r4_lr2e-04_e2_d00_s123,4,0.0002,2,0.0,123,1.0399821123337363,0.9396776556968689,2.559156355887185,8.776271666666666
sw_0171_r8_lr5e-05_e5_d05_s123,8,5e-05,5,0.05,123,0.8425659511178573,0.9482629895210266,2.5812221530930093,21.474555000000002
sw_0055_r4_lr1e-04_e2_d10_s42,4,0.0001,2,0.1,42,1.1327786063127976,0.9692884087562561,2.6360679888945486,9.034743333333333
sw_0032_r4_lr5e-05_e5_d00_s456,4,5e-05,5,0.0,456,0.9359413463164141,0.9790980815887451,2.662054203173157,21.45741333333333
sw_0276_r16_lr5e-05_e2_d05_s123,16,5e-05,2,0.05,123,1.1116932190675786,0.9589998126029968,2.6090855934278903,8.708599999999999
sw_0090_r4_lr2e-04_e2_d00_s42,4,0.0002,2,0.0,42,1.033634851323092,0.9421388506889343,2.565462696077276,8.780045
sw_0139_r8_lr5e-05_e2_d00_s999,8,5e-05,2,0.0,999,1.185204972557843,1.014211893081665,2.7571895807051034,8.646208333333334
sw_0026_r4_lr5e-05_e3_d10_s123,4,5e-05,3,0.1,123,1.1344407051004828,0.970004141330719,2.6379553839771983,13.364115
sw_0310_r16_lr5e-05_e5_d10_s42,16,5e-05,5,0.1,42,0.7530774228713092,0.9377855658531189,2.5543187801448193,21.59810333333333
sw_0339_r16_lr1e-04_e3_d05_s999,16,0.0001,3,0.05,999,0.8618016969711385,0.9635578393936157,2.621005019357006,13.059318333333332
sw_0374_r16_lr2e-04_e2_d10_s999,16,0.0002,2,0.1,999,0.9346074191006747,0.9621564745903015,2.6173346075671873,8.674085
sw_0252_r8_lr2e-04_e3_d10_s456,8,0.0002,3,0.1,456,0.827260405383008,0.9435625672340393,2.569117789054307,12.949653333333334
sw_0126_r4_lr2e-04_e5_d05_s123,4,0.0002,5,0.05,123,0.6533870865316952,0.9250134229660034,2.521902111537263,22.074968333333334
sw_0065_r4_lr1e-04_e3_d05_s42,4,0.0001,3,0.05,42,0.9991780274054584,0.9473876953125,2.5789638127917636,13.338648333333333
sw_0225_r8_lr2e-04_e2_d00_s42,8,0.0002,2,0.0,42,0.9829819648661078,0.9338294267654419,2.5442335023109757,8.592875
sw_0237_r8_lr2e-04_e2_d10_s456,8,0.0002,2,0.1,456,0.9836386461308934,0.9556455016136169,2.600348570487632,8.610700000000001
sw_0234_r8_lr2e-04_e2_d05_s999,8,0.0002,2,0.05,999,0.9850122890370415,0.9696648716926575,2.6370605576111457,8.639008333333333
sw_0311_r16_lr5e-05_e5_d10_s123,16,5e-05,5,0.1,123,0.7524015543932583,0.9325884580612183,2.541078146412269,21.635044999999998
sw_0331_r16_lr1e-04_e3_d00_s123,16,0.0001,3,0.0,123,0.8596247562112656,0.9200791716575623,2.5094890624802875,12.646663333333333
sw_0263_r8_lr2e-04_e5_d05_s789,8,0.0002,5,0.05,789,0.5852947017088294,0.941249668598175,2.56318254647774,21.57788
sw_0260_r8_lr2e-04_e5_d05_s42,8,0.0002,5,0.05,42,0.5892069253054533,0.9246529340744019,2.520993157684074,21.43326
sw_0042_r4_lr5e-05_e5_d10_s456,4,5e-05,5,0.1,456,0.9420824601688487,0.9779545068740845,2.6590116853021795,22.042688333333334
sw_0066_r4_lr1e-04_e3_d05_s123,4,0.0001,3,0.05,123,0.995714311506234,0.9398883581161499,2.559695633134204,13.407713333333334
sw_0285_r16_lr5e-05_e3_d00_s42,16,5e-05,3,0.0,42,0.9743837487888846,0.9419964551925659,2.5650974117512924,12.644803333333334
sw_0047_r4_lr1e-04_e2_d00_s456,4,0.0001,2,0.0,456,1.124484582380815,0.9876987934112549,2.6850485061725378,8.771568333333333
sw_0372_r16_lr2e-04_e2_d10_s456,16,0.0002,2,0.1,456,0.931339243516565,0.9465103149414062,2.576702072912836,8.689966666666667
sw_0274_r16_lr5e-05_e2_d00_s999,16,5e-05,2,0.0,999,1.1080219681887704,0.9957715272903442,2.706811915128152,8.452651666666666
sw_0220_r8_lr1e-04_e5_d10_s42,8,0.0001,5,0.1,42,0.7023917514372637,0.9317089319229126,2.5388441843210576,21.86726666666667
sw_0221_r8_lr1e-04_e5_d10_s123,8,0.0001,5,0.1,123,0.7011121999771199,0.9287447333335876,2.5313296887021925,21.532701666666664
sw_0279_r16_lr5e-05_e2_d05_s999,16,5e-05,2,0.05,999,1.111766488794337,0.9970781207084656,2.710350929283372,8.67276
sw_0348_r16_lr1e-04_e5_d00_s789,16,0.0001,5,0.0,789,0.6174205338891178,0.9386300444602966,2.556476758765708,21.013575
sw_0355_r16_lr1e-04_e5_d10_s42,16,0.0001,5,0.1,42,0.6244452963538348,0.9234930872917175,2.518070886901745,21.60087
sw_0352_r16_lr1e-04_e5_d05_s456,16,0.0001,5,0.05,456,0.6204465516748275,0.948332667350769,2.581402013316782,21.604186666666667
sw_0203_r8_lr1e-04_e3_d05_s789,8,0.0001,3,0.05,789,0.9275437002725992,0.9388607740402222,2.5570666816280574,13.017043333333334
sw_0287_r16_lr5e-05_e3_d00_s456,16,5e-05,3,0.0,456,0.9724736394835454,0.9629926085472107,2.6195239650796958,12.640195
sw_0197_r8_lr1e-04_e3_d00_s456,8,0.0001,3,0.0,456,0.9285857494980256,0.9560583233833313,2.6014222725949288,12.560625
sw_0117_r4_lr2e-04_e3_d10_s456,4,0.0002,3,0.1,456,0.8876238107256286,0.9498523473739624,2.5853279006790038,13.427518333333333
sw_0111_r4_lr2e-04_e3_d05_s123,4,0.0002,3,0.05,123,0.8915723168063716,0.9235453009605408,2.518202368053634,13.396783333333333
sw_0130_r4_lr2e-04_e5_d10_s42,4,0.0002,5,0.1,42,0.6569494275485768,0.9289027452468872,2.531729700551983,22.00056
sw_0105_r4_lr2e-04_e3_d00_s42,4,0.0002,3,0.0,42,0.889032876215304,0.9327723383903503,2.541545443660251,13.050263333333334
sw_0071_r4_lr1e-04_e3_d10_s123,4,0.0001,3,0.1,123,0.9980439970837557,0.9401723146438599,2.560422578623757,13.332095
sw_0039_r4_lr5e-05_e5_d05_s999,4,5e-05,5,0.05,999,0.9334961722878848,0.9926900267601013,2.6984837110491977,22.009149999999998
sw_0129_r4_lr2e-04_e5_d05_s999,4,0.0002,5,0.05,999,0.6515503633468547,0.9641281366348267,2.6225001975962337,22.078593333333334
sw_0011_r4_lr5e-05_e2_d10_s123,4,5e-05,2,0.1,123,1.2657690889695112,1.004686951637268,2.7310521875755356,8.937508333333334
sw_0216_r8_lr1e-04_e5_d05_s123,8,0.0001,5,0.05,123,0.6998481434296797,0.9259466528892517,2.5242567245780365,21.554933333333334
sw_0309_r16_lr5e-05_e5_d05_s999,16,5e-05,5,0.05,999,0.7447778788479892,0.972934901714325,2.645697939355601,21.612611666666666
